field_id,fp_id,harvest,PAN,WV_450,WV_454,WV_458,WV_462,WV_466,WV_470,WV_474,WV_478,WV_482,WV_486,WV_490,WV_494,WV_498,WV_502,WV_506,WV_510,WV_514,WV_518,WV_522,WV_526,WV_530,WV_534,WV_538,WV_542,WV_546,WV_550,WV_554,WV_558,WV_562,WV_566,WV_570,WV_574,WV_578,WV_582,WV_586,WV_590,WV_594,WV_598,WV_602,WV_606,WV_610,WV_614,WV_618,WV_622,WV_626,WV_630,WV_634,WV_638,WV_642,WV_646,WV_650,WV_654,WV_658,WV_662,WV_666,WV_670,WV_674,WV_678,WV_682,WV_686,WV_690,WV_694,WV_698,WV_702,WV_706,WV_710,WV_714,WV_718,WV_722,WV_726,WV_730,WV_734,WV_738,WV_742,WV_746,WV_750,WV_754,WV_758,WV_762,WV_766,WV_770,WV_774,WV_778,WV_782,WV_786,WV_790,WV_794,WV_798,WV_802,WV_806,WV_810,WV_814,WV_818,WV_822,WV_826,WV_830,WV_834,WV_838,WV_842,WV_846,WV_850,WV_854,WV_858,WV_862,WV_866,WV_870,WV_874,WV_878,WV_882,WV_886,WV_890,WV_894,WV_898,WV_902,WV_906,WV_910,WV_914,WV_918,WV_922,WV_926,WV_930,WV_934,WV_938,WV_942,WV_946,WV_950,WV_954,WV_958,WV_962,WV_966,WV_970,WV_974,WV_978,WV_982,WV_986,WV_990,WV_994,WV_998
g2,211,H1,23.9187,318.7683,306.4263,297.5721,323.6454,326.1905,325.6412,346.1264,344.2653,360.1928,356.8451,374.8838,387.7173,387.621,398.365,428.5038,472.7815,500.9695,530.67,552.2992,582.4598,622.1077,636.1085,668.848,684.1746,694.4237,704.8588,711.1638,721.9655,731.8449,724.7945,713.036,705.5765,715.7286,707.4574,710.9181,711.2611,715.7336,718.6951,716.1779,712.5381,708.5454,713.2016,713.1554,710.1078,716.0672,710.8453,708.0972,697.4541,680.891,674.2087,662.8797,649.5943,636.6802,627.9898,622.1223,634.7,660.6978,708.1267,783.8303,894.3809,1025.6931,1173.3019,1330.8899,1492.2256,1642.0084,1782.1963,1930.1432,2067.2044,2190.9679,2313.2081,2419.3007,2504.312,2573.0027,2626.4636,2656.6126,2684.2553,2714.9747,2744.3578,2773.3912,2802.8446,2825.8198,2850.0367,2881.7375,2905.9532,2921.8887,2935.7814,2951.1013,2964.0184,2980.5378,2990.9034,2988.8735,2982.4386,2991.6462,3016.1299,3037.0457,3050.3861,3062.6862,3077.6566,3091.7472,3104.1243,3111.418,3118.6024,3118.612,3120.6279,3123.7732,3133.2772,3145.0328,3151.4604,3161.8768,3178.9719,3187.8591,3193.8158,3186.5595,3178.2694,3170.4418,3157.0103,3119.4712,3063.3573,3003.8665,2940.7468,2884.1611,2834.4456,2779.1963,2714.57,2657.669,2593.0218,2525.0091,2459.0909,2387.7447,2317.558,2251.1732,2187.4386,2116.8014,2024.9051,1922.97,1817.929,1757.367,1695.8653
g2,212,H1,27.6813,335.2051,320.2351,286.1244,294.144,320.9144,315.4531,314.1693,323.0495,351.2237,341.1276,348.0988,358.4044,374.0768,384.1192,404.6104,454.2248,491.5952,546.1651,586.3049,638.0108,669.8307,710.2356,722.5514,759.3589,774.9251,793.6528,801.7502,804.8146,797.0561,787.0148,772.1812,755.403,751.5406,739.1009,739.2883,732.9823,726.8246,730.8911,721.2993,714.5634,705.9483,701.7748,699.7149,695.06,691.7297,691.7537,682.0571,661.405,639.8374,632.8685,623.9004,606.1482,593.1812,581.298,570.5853,581.0876,605.705,653.1054,737.7466,864.5744,1026.0974,1217.0874,1422.1577,1629.3972,1838.2619,2043.603,2247.7777,2441.7654,2626.3917,2805.3593,2953.8923,3081.4533,3180.398,3253.8305,3315.403,3370.9369,3405.7066,3434.1942,3462.8632,3492.3874,3537.4153,3581.3742,3614.3938,3643.8337,3672.9853,3699.5859,3712.6424,3720.889,3726.2414,3736.0717,3748.4466,3763.1509,3781.5031,3804.1024,3826.497,3845.5867,3864.5687,3885.017,3906.0661,3924.8879,3939.4433,3954.3576,3965.2312,3977.139,3985.1254,4001.8774,4017.3044,4034.7601,4047.5825,4048.8959,4045.2519,4037.0957,4026.233,3980.0109,3925.3062,3852.5505,3780.1464,3721.9951,3674.3386,3621.6261,3572.1388,3527.0472,3472.1464,3406.8874,3335.231,3245.6596,3155.0821,3078.1106,3002.1096,2942.5203,2892.7017,2836.3016,2766.5687,2679.7194,2619.1008,2569.0356,2499.7575,2415.1615
g2,213,H1,24.3975,311.2814,313.4025,247.2709,262.246,293.1337,282.7908,297.1823,298.2388,304.5619,307.1215,299.4914,335.6244,361.2907,372.3115,381.5121,394.7354,435.1682,475.966,517.9732,542.9088,582.7901,604.2793,634.2017,656.3594,671.4602,688.6095,692.0688,679.0371,693.3347,670.851,670.783,664.2466,661.9766,640.5335,642.9511,639.7588,647.7501,650.2137,647.9383,652.0255,643.5075,636.7845,639.9209,635.5793,639.7524,636.6741,624.9399,617.9901,612.6002,602.8485,593.2345,583.2701,574.947,571.9785,569.3454,564.7194,589.9505,631.5305,700.6762,801.4279,940.1885,1096.595,1263.1192,1427.5173,1586.4621,1746.8372,1903.3099,2051.2653,2185.7488,2308.1366,2417.4226,2519.0261,2619.3165,2680.3603,2712.2187,2742.1785,2773.6774,2794.8033,2817.0293,2864.1066,2915.0446,2948.5816,2969.0529,2985.5223,2996.6428,3012.732,3042.8937,3075.5443,3088.7445,3091.6576,3098.7075,3121.3977,3146.7534,3166.7585,3186.5244,3207.1931,3228.2123,3248.8604,3271.5881,3289.6252,3300.5168,3311.314,3329.2066,3354.1703,3383.2708,3405.6165,3420.0706,3436.1595,3457.0294,3460.0377,3457.8292,3451.5932,3433.1395,3402.1891,3363.5868,3319.4385,3277.7881,3240.5248,3195.081,3141.7435,3109.6201,3100.5552,3099.4734,3098.3838,3077.1708,3043.9181,3011.3288,2979.1543,2938.6841,2852.7382,2746.8063,2619.8772,2481.9562,2347.5281,2319.6511,2313.4047,2305.9417,2290.4534
g2,214,H1,24.4029,303.5028,286.2449,255.3683,291.4742,299.868,298.1182,308.6148,321.6069,331.118,320.3735,331.5463,335.8256,356.2509,386.1038,398.6315,424.5242,458.5058,482.93,535.8703,569.8877,587.3416,622.1116,646.8472,668.9516,690.5181,696.7011,712.5996,688.9239,706.7799,701.7769,701.2431,686.4425,690.2503,677.7629,671.4742,676.3599,669.5511,676.8903,676.8698,673.4608,668.8721,675.2971,663.7362,664.874,672.0359,667.2279,661.4481,658.5711,642.043,632.8407,623.9707,606.604,599.1126,592.9844,584.5998,589.9668,615.7584,666.1028,745.7169,861.165,1000.6956,1157.589,1334.4497,1503.0333,1659.546,1826.3388,1995.837,2141.5076,2278.3817,2400.9956,2506.6644,2600.0298,2671.6597,2732.4168,2776.4762,2818.6752,2851.4474,2874,2899.4396,2936.1516,2976.8332,3011.2282,3038.553,3065.7521,3090.1907,3102.5324,3108.924,3124.5686,3149.5331,3184.4329,3210.1877,3222.3397,3231.2115,3243.5873,3268.9355,3301.6588,3336.0242,3359.859,3373.083,3382.8066,3394.6103,3408.088,3423.9114,3440.0574,3454.4492,3468.5478,3478.1061,3486.3287,3494.9605,3499.1649,3506.1407,3507.9546,3509.8479,3503.7889,3478.2044,3456.6763,3427.3063,3395.377,3343.5839,3264.0703,3181.8218,3121.9146,3092.8687,3082.9039,3067.4575,3014.4355,2938.3652,2845.0515,2748.4601,2655.6777,2589.2593,2521.8888,2475.4275,2424.3784,2364.0976,2292.8903,2225.1822,2144.5715
g2,215,H1,23.5533,257.5221,248.7122,261.3761,282.4066,294.8018,277.7134,294.3505,313.8239,302.577,311.4486,299.7445,336.9772,349.4248,372.5514,387.5125,405.0744,467.2818,493.5683,530.0997,567.179,600.7643,617.1655,661.416,686.1367,688.3225,712.2183,721.0577,726.38,707.1703,707.1543,702.9111,692.8421,688.6582,678.5795,672.8118,689.8934,684.4989,679.1116,679.9848,679.5624,677.2657,674.018,670.4717,674.1506,670.8154,667.1519,666.551,657.4605,638.3401,637.3913,623.3807,611.8989,599.183,590.3756,586.6106,601.5001,623.8346,668.5449,746.358,858.3663,994.198,1142.1007,1290.9008,1431.7876,1570.7085,1702.2896,1834.3057,1958.9264,2065.1315,2159.2421,2249.4567,2334.0629,2394.3964,2444.8972,2482.9667,2515.0722,2525.7095,2546.7874,2597.2314,2641.7499,2666.4424,2689.4349,2702.1039,2711.7439,2725.9759,2740.0447,2755.4183,2781.719,2810.9244,2824.4471,2834.3435,2850.3179,2868.8265,2885.5234,2909.2255,2941.4618,2976.0207,2994.395,3001.9323,3007.6911,3018.6096,3044.1436,3073.8209,3092.9543,3086.1209,3077.802,3078.1337,3115.0219,3160.4251,3209.7612,3209.506,3180.9716,3142.1002,3098.7013,3082.0896,3062.3505,3039.8759,3015.4724,2979.1887,2938.7026,2889.6231,2810.7055,2743.0184,2678.1493,2607.4321,2544.3041,2492.5945,2436.1402,2378.8143,2314.8712,2246.3878,2207.4876,2162.7358,2110.2912,2057.2261,2024.521,1945.7445,1860.043
g2,216,H1,27.3598,279.4583,311.7988,307.344,296.2576,305.7946,336.8673,351.5835,314.4241,324.9384,359.4545,373.6529,348.2493,390.4115,419.8726,445.1238,470.7706,494.4791,538.6273,587.5722,640.9424,667.9059,701.8665,737.5496,759.0805,778.3941,800.5697,811.3647,808.9182,804.3742,792.6008,773.699,765.3849,760.3603,750.263,751.4585,753.6666,741.5992,743.1381,741.0779,727.6249,722.5163,719.7756,720.3279,729.5115,728.9055,716.4616,704.6725,685.48,672.7631,667.0294,641.8521,620.728,612.6664,611.5852,611.1255,612.6456,640.3056,699.3268,792.3209,923.5868,1083.5111,1265.0132,1455.3628,1645.3434,1834.5375,2027.313,2218.588,2381.1157,2538.3284,2692.0133,2810.0148,2901.7836,2987.6275,3071.9597,3111.4368,3140.0156,3165.9801,3195.6216,3239.178,3279.6017,3298.9955,3311.8445,3341.1842,3375.1985,3404.2103,3425.3397,3441.8435,3449.8595,3461.9866,3475.4126,3486.5562,3496.5098,3508.4259,3529.6168,3563.0075,3591.4116,3609.6846,3626.6055,3640.9905,3662.2136,3682.9655,3707.7427,3727.2208,3736.1172,3738.1283,3747.2754,3753.7597,3760.1083,3765.0096,3770.8169,3777.3546,3779.1858,3778.9101,3766.0749,3733.4448,3688.5304,3623.0159,3551.751,3483.3515,3404.5817,3318.4019,3236.3123,3147.1519,3063.8561,2984.3245,2877.8849,2782.9681,2711.1034,2654.0598,2596.9705,2573.5199,2524.1542,2450.7353,2350.5023,2244.2853,2131.4899,2025.4234,1916.9465
g2,217,H1,26.539,231.3232,244.7667,260.5188,279.6199,252.4765,284.2185,274.869,273.8862,281.3759,318.2079,284.7443,327.5078,340.0313,360.6307,388.482,411.754,463.1911,492.7461,543.4626,573.0623,616.7823,648.3475,669.9822,686.2519,704.0021,731.2558,759.8285,753.7498,730.281,724.2654,710.4684,715.4705,699.3725,703.6031,699.2009,699.5701,689.2486,700.025,696.5234,692.1662,679.6221,678.8586,681.6989,682.2418,687.8773,689.3457,677.4998,660.3135,642.9042,629.6734,604.8166,592.7784,584.4601,577.6644,572.3485,578.993,606.1058,656.9648,746.4092,874.3116,1026.5929,1202.8153,1393.233,1589.4535,1775.2581,1958.4706,2150.1631,2335.2591,2505.9053,2649.3158,2766.6567,2866.4602,2948.0836,3021.3445,3067.911,3113.6513,3155.8473,3192.2015,3227.4106,3263.5754,3293.9666,3317.6634,3346.1003,3386.9354,3427.3285,3447.0265,3466.4788,3479.2767,3492.0691,3508.0238,3519.0464,3528.8982,3547.6066,3570.4946,3594.6258,3618.5114,3643.2285,3666.1246,3684.956,3704.335,3730.5194,3752.9042,3774.7428,3787.9583,3786.0095,3782.5588,3783.6288,3798.6537,3819.0585,3841.894,3846.7501,3817.6084,3779.7589,3734.9539,3698.3261,3666.7752,3628.7697,3582.6349,3528.8094,3461.9433,3382.3732,3298.7405,3213.3624,3132.1991,3042.6956,2938.8633,2841.3241,2770.0061,2706.5783,2637.8972,2564.7305,2486.1626,2410.1817,2332.9249,2253.336,2163.9577,2069.7511,1984.8748
g2,218,H1,27.0097,288.3008,305.0088,283.5241,297.0969,300.9426,325.4638,331.2935,329.8891,325.7281,343.926,351.8724,363.9436,363.0471,396.5479,421.5619,475.0789,496.9096,540.3358,581.4734,638.7002,672.5367,695.128,722.815,748.2044,765.2472,786.8811,802.5617,792.1412,786.561,777.2307,757.8059,754.4298,746.1286,742.4503,740.0236,739.901,737.5547,740.6323,731.7404,724.041,716.5925,707.5658,706.2219,712.5139,708.0497,706.4547,694.0563,683.2978,663.6425,653.7047,637.9199,620.2724,613.1911,610.1366,605.0425,610.0185,638.0763,693.7457,776.5946,907.9497,1071.0173,1246.287,1434.2891,1621.2017,1801.6401,1987.421,2171.6398,2340.5796,2495.1938,2629.7982,2745.4795,2846.2774,2928.2481,3003.563,3046.8779,3073.8076,3112.6343,3143.9738,3173.5174,3214.2659,3250.3137,3276.7808,3303.805,3336.5195,3362.6534,3366.5923,3371.8963,3385.227,3399.7343,3417.556,3427.675,3439.8348,3450.7223,3467.9029,3485.4073,3501.6655,3521.3504,3545.9968,3566.706,3582.1948,3594.1521,3604.8227,3612.0003,3624.9282,3647.7668,3670.0352,3689.1339,3686.3569,3678.7553,3675.5125,3683.4472,3689.2504,3683.4357,3671.8775,3643.9459,3616.3116,3572.2972,3507.4946,3430.1376,3341.0803,3264.1824,3202.1831,3169.4322,3146.5622,3101.1342,3014.5677,2899.8758,2762.5312,2615.0464,2505.4854,2407.2578,2296.1604,2203.4298,2103.7246,2008.5381,1910.3334,1848.6037,1789.3481
g2,219,H1,21.806,253.6079,267.8954,271.7237,272.618,282.1773,284.5496,284.8703,295.0242,301.8417,315.9762,311.392,333.6041,334.1278,341.6144,374.4294,394.791,426.2976,453.0331,505.5777,517.9356,555.0167,568.708,595.4278,608.1961,625.6961,636.5883,646.6603,653.1786,653.4494,643.0285,635.4441,633.5959,626.3242,632.6509,628.7044,629.4665,628.5829,632.4125,634.0992,638.8918,638.5891,632.8102,631.0559,637.3017,641.8138,637.5283,634.7334,636.0491,628.132,623.2314,606.3471,601.5995,598.822,596.1979,591.0035,602.7003,624.2512,667.7843,735.1738,823.9481,941.0089,1068.128,1198.397,1332.8446,1457.7554,1580.8503,1706.5574,1831.1011,1940.2066,2034.295,2118.8109,2190.2753,2259.3548,2328.4648,2372.898,2397.7995,2419.6237,2444.0638,2469.9196,2502.6877,2537.5147,2564.5831,2588.7577,2617.1646,2644.9871,2664.078,2680.3852,2699.4876,2720.7171,2739.3267,2751.8844,2768.7062,2784.8155,2805.453,2832.9313,2862.7482,2889.754,2910.4681,2931.8461,2952.4026,2972.3628,2985.5975,3001.491,3014.1194,3027.2844,3038.5895,3056.9402,3081.5814,3112.4612,3131.6771,3145.8012,3142.3708,3128.5233,3114.5315,3098.1771,3080.7984,3071.3325,3060.3019,3047.4679,3032.6881,2977.8118,2911.7971,2836.7689,2736.3834,2657.9346,2595.3183,2530.3823,2481.4314,2460.7973,2425.976,2384.1231,2352.2687,2288.3674,2188.9553,2079.143,1962.029,1815.8094,1666.2306
g2,220,H1,24.2715,285.7742,208.3306,227.1511,247.8432,243.5873,253.6976,247.5692,266.0552,279.0655,257.514,275.5845,277.0237,305.9242,327.6923,324.4207,366.2652,389.1148,442.0604,486.171,512.4641,543.7655,569.1865,600.5479,622.6055,632.2925,645.127,661.1706,652.5417,647.0173,651.8969,629.688,624.9281,632.0488,628.6397,603.843,610.9309,626.8621,625.5119,619.6414,616.5496,609.8478,605.1848,605.1007,600.5117,603.2895,602.3686,593.4522,586.2461,579.9783,570.459,557.1763,548.3316,540.0784,528.4702,527.9408,530.9878,546.8084,585.2636,645.5025,740.7283,874.9249,1021.1829,1187.8592,1357.4745,1523.2073,1694.435,1865.7231,2025.7217,2172.1606,2308.7197,2420.2371,2521.2094,2609.9585,2679.7765,2738.0348,2782.9044,2808.5156,2828.3593,2849.7394,2887.5043,2940.1162,2986.1572,3018.41,3050.5153,3067.7563,3082.8731,3104.9413,3131.6366,3156.4256,3165.7474,3174.0168,3195.3335,3222.8302,3250.8657,3260.1909,3270.4778,3287.2819,3314.8395,3344.298,3375.1783,3407.0873,3443.437,3474.0467,3487.8493,3499.0304,3512.8497,3527.4821,3536.2844,3540.3339,3540.3329,3543.22,3561.2963,3584.4479,3584.6323,3569.357,3543.7983,3519.3322,3490.8166,3450.0313,3400.5337,3326.5944,3261.2235,3206.3461,3147.725,3088.2574,3055.5131,3008.7132,2941.3276,2871.1597,2810.1404,2744.3776,2683.8071,2633.1412,2575.3124,2496.8265,2403.9386,2300.1167,2178.0797
